child_batch_drama,child_canon,outcome,step
0.06389899828595459,8c90edd21cfb441e7767a07e8825321980e389d6e07dc2aa9b30c66ffd0fa8bf,lost_first_batch,177
0.0,568d8ade24177b889e6816831bf54bdbfa4879dd01bc7345727ebfd0f6b9cf83,invalid_too_short,178
0.04889000799262497,50f17cebeaf07e7db481277d586fce93557f3fe313207d0bee0b2672a47fa97f,lost_first_batch,179
0.18059925778873245,0a463e78fe734886731dd916f71520edfeb21ff1d81bafd6d3ee86a507420ea2,replaced,180
0.0,abbf717d03c3adaa6758405a0f8c89434df6e4db96d88aa13b8dc3f2a1e458ec,invalid_too_short,181
0.2527815415803077,0e080ea1679f02466cdd9dd887586a90de01a62ea38643f3cd4fac5eb9b07735,replaced,182
0.08551579261926488,e15a477a3897c41a7f358e9e41c2ba9020ae4ee5db5ee52996f55769eefc3aa1,lost_first_batch,183
0.0,a0815cdc9a3ca1227912889fcdbfa90810e0a4cb33951c67cf2e232e615fb029,invalid_too_short,184
0.19082249189982772,979b073df426d001a78bd19723b94d6f4ac207f83867c2df586c1a9fd6261b55,replaced,185
0.16253152531618004,e9fd123ef097cac95600a7c058d037241cb4015f408cad83476980453b614402,replaced,186
0.09430027689480444,6755fb612bcc6f5955090bd6008fbd035b27156598a63f4a2f132d4ac15f7a69,lost_first_batch,187
0.02104929252565507,faa5c641dc272cd250bfea340d9bb060be28a35bbb36be66edad41b8d76ef98d,invalid_draw_majority,188
0.0,aadc332c1ded12100dd1e339c646973753faafa585baf8f44eaeafc376c1dc98,invalid_too_short,189
,8f1bbbe06c20ee0e34d275906fe3c17222308616e5947c9245ea0cab16be98ca,invalid_draw_majority,190
0.24147049565314802,6899c9baa0237c8fa60880a5cb451678102483b011a6c34e0bce0077ba9fee55,invalid_draw_majority,191
0.0888591308868447,df7a9327334d5913321958e097f47f8a0c1b6afe19c5cc77c84d8fd0064c9c73,lost_after_matching,192
0.0447098654280806,c0343e05f7175604c8331cd6886939d70ccebf0289534a2ef43faa150a932ad3,lost_first_batch,193
0.03498983999791466,65261d671a604e6597bb1503b6b7c5269e24d495e145ad7333578ca03d9e0e8a,lost_first_batch,194
0.11228169138652191,81e5795fc415a1dec94e275429dbeea1bce08ad0054b2541660ab1f3f106b8c3,lost_first_batch,195
0.07831784800869745,895eff349b0a87574e69c6d43be61f76ac0090a8eb0e70fa0bf583e224a0c9a0,lost_first_batch,196
0.0,17fe6110ada99a5ff60c5fd1ef2565ea19ae130c6bdcdca4b0eaa8c7fa95780c,invalid_too_short,197
0.10683030591470698,57f47146efa7f21d3234d086dd9cc6361c8c592ef4db04b9a47398a16bce4bb1,lost_first_batch,198
0.0,5b3e359fc5be5dcf1799a1a6e2652ae7eb05933c249824688051ad7525f5e940,invalid_too_short,199
0.12078462112608987,5f268bf0fca4476acc84d2b28e8cfe02130675ae249de11e54d87390f149b69a,lost_first_batch,200
0.02557813034189932,8de5875e117bb64346d428d11094407e228764517cebb9df54ad7a02dd8d94f6,lost_first_batch,201
0.019327912208962496,01ee3d388833da7b08b3ca275a06a7f93c8f3a0111ef9d53f81e3136a4cffd3d,lost_first_batch,202
0.0,2e9cc7fddce28196bd02b88c189057887017258b0ca8824bc483cbcee0fe1236,invalid_too_short,203
0.0824943318327407,fba76594cb7e58ce58b7374830478c286dffb946da2cd36263166ada525b7601,filled_empty_cell,204
0.1954956730048123,86f364bc68a2c828fb343944b77349014185e539b9f821a235524fdcf5a53a2c,invalid_draw_majority,205
0.04348303605184586,8c15dd5fd01f37134486c999e13f1a34f5241a2c4e0cd83cb23b024fc56aa856,lost_first_batch,206
,eb38e3f27de90e9de6e6aae234ec4f8975c45cd0ed666d96befc2d37438c3932,invalid_draw_majority,207
0.07723721304640686,91a1103728f4c3cb139eebf9aeb26a50dc57b6e189b72c67f60fa8501c57ba5b,lost_after_matching,208
0.0,ce576dc2848e1d4848c5814dfb41df677eef8c49dbb4ca78a9cec90871ab0542,invalid_too_short,209
0.09061029748140605,404fab3f606f1a4b9025eb07bb7f751f86f255439af867e3073474cf6e98e2e1,lost_first_batch,210
0.20141608244517897,4335b6260fc9672223fcccec49c250a4870f8d1b713dcbcd162fad7050aa0b18,invalid_draw_majority,211
0.0,1dcd528add4d7ad585fdf72b2ef467025af317ab3620910083502d2b940714a0,invalid_too_short,212
0.06178234248636528,c5d6573b4b2f089ccc8a31c4390ff0d2a0d6ecdcd2ea85082bd279e9c3d0255a,lost_first_batch,213
0.15163602848105376,ba3f9e66c3ac1f213bf0b00235c74c34300a03f7023ff7e8aa3bac762a177421,lost_first_batch,214
0.10636243534524083,467d03722a65245a35afa59c4df44f8ea716d0ef9f16ea2d654d38d205280720,lost_first_batch,215
0.0,5f531c5a056ca5ccbffad5dfe4bae39163d1d450946d4deb243f38735e9a08b5,invalid_too_short,216
0.09220797491342574,f95373dd76b1d759e6f7124e03aefcdad579fef60d7baf2b1624c5ba091a6db0,lost_first_batch,217
0.0,ef607bae79efec00aa4aaf6baac2f7f52681a2c4238707608e0707a30bd46d29,invalid_too_short,218
0.19329611929067467,c25337288dfea14ccd188651be567da5fd7307fd80a9d9d2c14fe9f25ff89b53,lost_first_batch,219
0.20482559629531222,9a775f978257e5ea93eb4b77ae598b2184f3f1112061c46b3a887b8662accd0b,invalid_draw_majority,220
0.11385248983870756,a14c6926ee73b94e2adee3086ba084ef210dcd097753c2b7ac7d4b5c06f351c4,lost_first_batch,221
0.07685781171445777,c3a0c43ca7ef317dbb2eeda2fe312cefa69efd7c3bb508bbefc57de1ea0a58f2,lost_after_matching,222
0.26484897046133626,0b8ea43ed659038e93c934a213445cd74c7d52444e0260d380ae8aad411696b9,filled_empty_cell,223
0.05394750084387784,23b87ce7753c4318a1ed79c43a61ab3c93765df17d4c5634ac5f57dca017dd2f,lost_first_batch,224
