child_batch_drama,child_canon,outcome,parent_canon,parent_pooled_drama,step
0.22298090825381514,138bab72296f519a750b258ed57d5bc375854a026d074f13374a49ce18b7304d,lost_after_matching,5f1eb63a43c24285377e32ee7c5af3367fd905c76d6ba3227211ad4d44efcfe7,0.21382815238862976,74
0.12520771593857866,781059aa412baaf87f591eb01bd2181ebb6d959d3ab9a383d6c2bbfa527a1ff8,replaced,da1229eed128831df7a2b43ecc22b9c0f6fba3e42e5e4ee7ef7ae78f285f12d9,0.08843948062452976,75
0.2758599569709834,c1c8c8f17a254ae686d66bfe66c3b1ecd6dac7e705a323cf3acc3dc06b100770,replaced,d651cf41d6707fc434634a7198c9b5728a02ae6d46d7b11e7e83ba2e07894776,0.1966403641646905,76
0.17910376905085557,0e49d6ee9faab0fe208622774cba71f254ceae261a115dbb920a1ed6fc7004e8,replaced,7118fcf84c797d72a95706cca714428629bb7866635a71fbd378ddfa632dbe9f,0.1373792652260094,77
,3d6ea74ca0385be203decea6acfcea8e5751f39158d4cab1dda50436accf47c9,invalid_draw_majority,e487d0df8aa0e9d3c9411150e788cd67c5fa2ad11bc31559bd54cf3013fceb54,0.10243483744012752,78
0.045716084586732944,8e79d1ad3117f0a7acee3dd6b02f8f9b3371071a9fca0e89622da73af01082c0,filled_empty_cell,636a263a05a4fff8c669f398fdb43d30df12acc46be22cc5f026d184066cc03f,0.32673194821641244,79
0.06190504422499048,1241893685463b719cdbb844f432f3dbdf6bbaf627d0d9ef5dab2b4e80e13a55,lost_first_batch,9def150dfd8361d20e12c5be7f27fc73bdbe51f2b251dc1bdef56230eb533861,0.07912234605338296,80
0.17604235743142505,e3b8dfdb3ebc7057595e0b363ef1f9723fbe4acf2d815b27bc1e631225f48f10,replaced,728a23e709b28efd81e422bd6629bd37b2e9c31441264be797ebe4a1e7f2c614,0.12193946669158219,81
0.15343731082317635,9c455ec3f01e23cb5832b8cfd0983e4bdd7c08891d15ec69fd62eba7bf1cb034,filled_empty_cell,e3b8dfdb3ebc7057595e0b363ef1f9723fbe4acf2d815b27bc1e631225f48f10,0.1349773254432491,82
0.09927555306372257,8d22950ae8a7d83ae5d90a6f231e6b49471070159abbd1a2bf78211fb2d46bb4,lost_after_matching,76051e72db0f4dd60e98e3300361cabb6ea2db4fae172d41a4f068fba12058b0,0.20519875337842863,83
0.0631745422526728,b9cdffab5e7ddb685b256e5159f0e94cdf9342cc48ae65c627f746050dab8a03,lost_first_batch,768c4aedcba29e6de823e34f5ec10720c3d0fe97af605ea5d7aeb526b78ee51e,0.14482712537131348,84
0.19366138381849804,a10f6e1da36458bbea5da68759cd26ed94fd8d5023294740d8289664f9cdc5bc,replaced,0e49d6ee9faab0fe208622774cba71f254ceae261a115dbb920a1ed6fc7004e8,0.17910376905085557,85
0.05512994069099225,e044b10d7d458312e48cdbb01c812b84c67116ed8d33c6db74fbc1d4ca2a0412,lost_first_batch,0b534f3270e3f342fb7eff7d7f5fbb56b45a552f7f3e42b03adde11a8889af42,0.06892914212844381,86
0.0946925458553437,29c4522d3095f37e9b98419c0afe15e37836ad0774fe76b13d796cc24e9a2a65,lost_first_batch,33b6da84ade99eda96a0e23d61eb06827cd43bbcba644b63da394d5f843d831e,0.15952433977720504,87
0.04350587600532163,6de7f1fffc8cd1cf46df358cca1f2982897bb02ede076932f091e8ea0bb3b140,lost_first_batch,88d50e685c12772a1621a0b5a86ecb8f10bb9b0061fe8003141b5203d1f76537,0.05406224343343429,88
0.0,bc294431bd62ea08eaefb9df3115ed4b8e9901412c2c9945efd925d384aadb8f,invalid_too_short,0a06b1bc05bcbbd932a1f0d76d79e5c8af7fb7b170c73ed68d180fcce961579a,0.09768784795718774,89
,54b1087713491016bae5ae429e919df9e888c26c7e020a2c42efc7c9267f575d,invalid_draw_majority,22195ef0af3f825f67d5875da403429dea35a674ea3ac2763953148dede3d2a1,0.0955783006793162,90
0.19183898046715306,15b2c92b0d4e6dda51027ef5d4713f9abe95b9c3e844878f0efc5dff75610557,lost_first_batch,595f37a6f749d14c010342c4f39d79dd6113179ff782656b457389b86c29131e,0.2586094124045907,91
0.224721906133505,bb90e1afde18a2c90b0a0222fea7ec6f003d2a7976b38546571444a5ef0e523b,filled_empty_cell,5f1eb63a43c24285377e32ee7c5af3367fd905c76d6ba3227211ad4d44efcfe7,0.21382815238862976,92
,6580b1b8bef5aafd545410a526fce37d1bcf7e19184301c28e7a39bfaef471d9,invalid_draw_majority,16eeb5a35b9b4da395975a4ca30d256b4c86a30e723511cdd1b1b7f15d20b805,0.03263380905850017,93
0.22253607654121796,f90490a7ea2b40b82fbaeef15ab7e162d5f397df4a7195b95f27818ca44518d9,replaced,2fd7700d495d4d276cfa3322421ac40d1694b90a3323d398f9b5cde5181e062d,0.2558943574550544,94
0.05569887723288307,79e245bea21b08f617053da312a117c4bd9616d158184cf2deaba1e8b553b56d,lost_first_batch,e5efc47316dc0d81e43e3ae864def1712afaede4e01c55d96617cccf65852347,0.0990170410040314,95
